geneSymbol,ERR978118,ERR978120,ERR978121,ERR978193,ERR978107,ERR978112,ERR978184,ERR978185,ERR978186,ERR978187,ERR978191,ERR978194,ERR978116,ERR978117,ERR978119,ERR978195
TMEM45B,2.451309362599903,2.989834466312796,3.2024181738018638,7.093256720549969,2.8609781955055666,2.273715946007037,7.699677357284474,7.820876558234112,7.702826050126948,7.8062959699064525,7.058300294829827,7.257177204210535,3.491750028749756,3.3467831908899903,2.873570814165218,7.071056342386311
RHOU,2.8856290591209945,3.050424784247481,3.266849705687269,4.81343587250143,2.6548787285286117,2.4814243603113675,5.2912500564344045,5.248296306387827,4.9661627227932454,5.290784588844714,4.705889416897998,4.901230909866514,3.144550176322443,3.187777724768432,2.9834932768364775,4.895483939763593
SLC44A4,7.073310480470998,7.285052983649615,7.273056652437175,9.589215865926962,7.067712829132353,6.556309235855362,9.683412381302936,9.794548005294043,9.72340363761301,9.706952924420643,9.549645998908556,9.520684304832182,7.1015258698024555,7.219523815230846,7.183345899568956,9.389239581258627
SLC40A1,6.856988905417057,7.06226030400702,7.130258814303805,9.703757640948398,6.624658345043973,6.581022611908776,9.852441266907055,9.755940254626182,9.771418797189733,9.822556318633529,9.723728036282647,9.710625412676746,6.900455973103903,6.967271812077783,6.897634597389315,9.767135139684907
ANXA4,8.715772493683248,8.580685547910841,8.787738872980054,10.740612285640987,8.154808785459842,7.984591498679745,10.758807803013903,10.737511104988629,10.831117317158187,10.799037799812492,10.713212679230269,10.694097236965893,8.623471970456567,8.701186363436298,8.520789998883286,10.658939112149172
PRSS3,3.9982170986341217,4.244110157468276,4.116167762535272,5.917527437392471,3.5432060352373673,3.244860089134559,6.000922134422175,6.283058737306238,6.16909689986746,6.315894696785193,5.841178740740758,6.122971685781487,4.592897232061707,4.449217991939954,4.031778764762503,6.057570496953393
LGALS4,5.046961344541842,5.059430881032876,5.350846118396671,7.214456518317058,4.357341754027466,4.220438009087412,6.952917559898078,7.014929023921164,6.821211112887271,7.31391340416126,7.192286711816569,7.179580011627117,5.02768588153878,4.9026830094670855,4.978333070568387,7.056904759425007
CDHR2,4.629189459060464,4.110460421439752,4.874649071330347,7.486575193870732,3.8608585646192157,3.1607056832427194,7.027795309966876,6.9549380502491545,7.051015506225062,7.448513858418338,7.301687116894433,7.6462786379984715,4.480649644386203,4.424881215818126,5.162751407646017,7.623420596064476
SDCBP2,6.211971858993878,5.7964866680057385,5.873681697473127,7.843840630339905,4.982350425781582,4.941217614163358,7.862858093695273,7.859555138450484,7.837696582664803,7.715269902400352,7.6373764816732965,7.809752389354536,5.889294014911759,5.808901752371167,5.88402818023602,7.53971620907539
PRR15L,4.794251623734559,4.372079763259226,4.6847814360229,6.702350404810858,3.5966486351156006,3.6656458679364947,6.852838184006713,6.594611730189163,6.672064862179037,6.735445431237365,6.488020730969918,6.676082734171037,4.35891778524123,3.976098531182158,4.597846957976265,6.471276943959223
CDH17,2.038988329466362,2.521538272262092,1.1120730784890611,8.75571662793271,-0.05071465082875319,2.0819112983680017,9.783152303273999,9.871185586967327,9.87763175243482,9.833272711361252,8.981181683053098,8.846202296557905,2.061842370426816,2.5007597022622,1.3763467655222739,8.859511387278975
C2orf72,2.570484255114783,3.1772891780483734,2.2061864192800402,5.018274042140356,1.2553162159271543,2.2340451520635765,5.730690676944813,5.839646906160289,5.658874290658001,5.798123901478212,5.019084556098869,5.228410080351076,2.3978151876243214,2.240788666327716,2.763123629594368,5.41137708703159
SFTPA2,2.4124904880342664,2.2869719304641323,2.2494146217092883,5.362814651619592,1.2349942812594032,1.0863274016970648,5.757036760270837,5.6117822595221405,5.925871066001748,5.992506705048234,5.150627468179379,5.049944436981062,1.0673137399442478,2.3877164862735856,1.9694238785992735,5.616867674034006
RAB37,2.727103681021168,2.646758788685023,2.5791790807240593,4.299235023359994,0.878720782002932,1.7689954480523173,4.844692002393985,4.5994021771819655,4.921940329271238,5.277856255018277,4.437150420257573,3.944850488548937,1.7313767669468105,1.948808858352784,1.697916568215929,4.323588623714302
RAPGEFL1,3.6649957620484996,3.5686469305852717,3.1469758557413736,5.927674192333166,3.5891416597550667,3.9528774889429146,7.477449924028454,7.136061651169432,7.1627546872159495,7.402501653996163,6.413391241347176,6.452098262675613,2.92218288122999,3.164474959733506,4.321644520223952,6.422009107388698
CYP4F3,3.2977902697059642,2.4061983998646874,2.9123061087518645,5.977339668276416,3.5351399764677485,2.7976274458137897,6.3420178737256805,6.4753856007704735,6.532436758574538,6.739682584637059,5.738505038826663,5.8604017546192875,1.7131535893884582,2.406093954405873,3.470260896555763,6.136161616210772
PIGR,0.45307956041966035,0.7440107554496692,-1.0978987939235325,5.466247267633925,-0.36362141347221433,0.47929673521134525,4.283042881440243,4.842820340325234,6.348264949471173,5.3907019444010675,4.974174333129124,5.154840892994676,-1.086817531514855,-0.37878908023192054,-0.25531184274639807,5.474307513275958
MYO7B,2.265160574462829,3.1766687968117115,3.248969238921992,7.281599699653792,3.3154859638440035,3.3602234460887,7.3456143493795745,7.319104486213437,7.198605501572254,6.936906544253703,6.776083699578577,6.946003753506064,3.048952213030588,2.674274464828432,3.0255168772588052,7.213944720343135
MUC13,4.902410726305078,4.805931681750021,4.619997337466794,8.697580333519237,5.332671027494667,5.745696913041439,9.113281830049509,9.267538740610942,9.224194760531384,9.203924523067718,8.6740520909529355,8.744727086784346,5.036897236724059,4.681280519719269,5.090615581905562,8.779645231557186
SLC46A3,1.323050890998879,1.139882353702654,1.8045383496652363,3.4031396098638846,1.429396685988246,1.6126689571784192,3.81793044280789,3.9235425466659075,3.707494104180875,3.8429851270148516,3.4039340615551916,3.841688107026941,1.345809224049069,1.0461116406224054,1.5834678649573002,3.438261525438241
PLA2G10,2.1855467476017436,2.384561325143348,2.316153484370214,4.916045446654759,2.5278191071743943,2.003283972911801,4.546377814551011,4.861303876414793,4.5574409020370075,4.565471434826628,4.789598178560577,4.726971105846634,2.0655116966045646,1.8484145051823782,2.303320788189367,4.722020428416153
ACE2,4.433592760179446,4.808608508970559,4.925382639182089,8.60257236954175,4.672743767681005,4.345702564202911,8.553846527773576,8.292358321530644,8.378813952797588,8.393128153886753,8.761976243805943,8.699691373395147,4.8405639112667735,4.4113817356785,4.972252003023662,8.71051384398967
SEPW1,4.148216031014563,3.926751128068921,4.074101622530531,6.704456608134684,4.570417167390243,4.860433615664544,6.855294123537188,6.695521490989087,7.099136020285823,7.008043107739587,6.555665599853276,6.44322060051326,3.9491943521434765,4.598897009999235,4.063705378830915,6.691768216815322
CALML4,4.576689409991892,4.403978970838977,4.162657244716343,7.146670581935313,4.283778424188174,4.690925741025641,7.034477362241408,6.955780397980455,6.9326637860689,6.9227223897250365,6.938137498886335,7.004337841807347,3.9663555119427545,4.874760710232665,4.173532432581354,7.014033952096779
LINC00483,0.4372748265903838,-0.9506762854503554,-0.17404001456113893,4.019337860600042,-0.8293331144904235,0.7603251319591038,4.412952164069182,4.491870381405279,4.389836706855873,4.636252111188245,3.840062025596965,4.098362846603955,-0.7642989353042134,0.6920126047862762,0.4713790690895706,3.9238950890925386
FMO5,1.9447742708416582,2.155049189409635,2.7060541530864923,5.536386554721272,1.8426784929465956,3.228422490798237,5.9336410832511355,5.662498980962837,5.990460137265618,5.773079660437378,5.298683130216714,5.464378012956445,2.460486758830675,3.1901433897044305,1.7737346656763169,5.723978992074974
ALDH1A1,-1.2227964081922296,-0.5230936587915318,1.5448762832273737,4.6812382544974085,-0.5256170502809459,0.9317748988454622,4.9196102359706995,5.136157681076834,5.01575063641515,4.614413000477232,4.534106919012627,4.127050047896755,-1.2012698778740252,0.6235736500533451,-0.5305887533265785,4.850098812121695
FAM134B,-2.5820770160246824,0.5758522061607683,-0.3446632540323407,3.53425798683517,-2.583319024334372,-2.5515343368065357,3.358175429794662,3.187092622083292,2.9710116082519886,2.782908709307502,2.9715422313952833,2.964996621748846,-2.562877865368158,-2.5708184426808587,-2.056643655035104,2.369141110876626
ADRA2A,-1.0135314852964492,-0.26736215957997844,0.8697685948627528,3.755573375526759,-1.0050097622046368,0.24571791570823845,3.1306716313175627,3.5558647738292404,3.717219494406924,3.5122111330803065,3.7163048247320503,3.7993489006047505,-2.562877865368158,-2.5708184426808587,-1.0085226757690926,3.504612747387062
TMEM253,1.57555154011408,2.6169889139490228,2.596694350163206,4.448146700008562,1.3055825518282989,1.660418967628851,3.573202266804779,4.4281598353599705,4.061878881238222,4.330220738819098,3.806200194075455,4.510689738760924,1.7114224337224873,2.0752502277747733,0.5344693960205178,4.532380696537573
GEM,1.9448450679267193,1.2240123564749508,0.49462720775117136,3.5154609420537377,0.7789013537315146,2.4098427661160864,3.528128270984198,3.017196709079551,2.969895645955292,3.58182600003523,1.8674965475109802,2.823546016426453,0.4295009781117344,0.1338758424105431,1.010938155629233,3.3926566984336213
AC026348.1,2.330099896951681,1.5305291395199903,0.9847989888308255,3.468588078829239,2.1034822968976896,2.5887116984892966,4.29009340387027,3.967232006668315,4.356892502817487,4.358275052750462,2.885804066920246,3.4825541496838004,1.1963471266465753,0.6414398683553661,2.0242412632230438,3.6614072872403662
PCDH12,1.1899749053138493,-0.5111765846116131,0.3065285918724463,1.3626120336222036,-0.5136741522661322,0.33358698891002814,2.2758060518234307,3.11867568774172,2.2680220971756326,3.1083924663770524,0.11501788987324332,2.6854220681933167,-0.5015236274889063,-0.5112171242005922,-0.5186794204454452,1.5286508494939042
SYCP3,-0.20567790458170607,-1.4132261239076698,-1.5778282984299927,2.576314380628021,-0.9977174219811872,0.31908803755863474,1.5647881929542014,2.1085543184813194,2.5309089722196223,2.35167410016105,0.3509627058012684,0.6103124833220672,-0.9761101972201971,0.39391395527092676,0.14148637135825168,2.5694232332251015
HSD11B2,-2.5820770160246824,-2.571029224391754,-1.2621383878801626,1.7345292080186292,-2.583319024334372,1.6047427730621528,4.543347382790945,4.610011597521576,3.8589285471173995,3.7082934547039406,2.1217282435004137,1.4293708828228082,-0.5791945370341595,0.6540011624029759,-0.13865976867888863,1.9322043501379487
GRAMD1B,-1.3898571466358676,0.906573570263052,0.38697895416666855,2.734196213620791,0.3308902996868714,0.7338204913761763,3.909439920343514,4.136522215592224,4.1102122550814615,3.836465454144743,1.7833303088689507,2.1842382828415934,-2.562877865368158,1.478138727475004,-0.8865983147908475,2.473445865530058
FAM101A,-0.7610536561728833,0.4367345811587052,-1.2509837017202945,2.9040332879001842,-1.2567409671439986,-0.5470751198063848,3.322335187890672,3.932065301769172,3.767165545581919,3.5210841218315863,2.4558078657521922,0.04959921834201803,-2.562877865368158,0.43666279431180155,0.42893719009399006,1.5119142250976745
SLC15A2,1.8251294173902284,2.7929550653155317,2.652877586385998,4.173047134382237,2.7393469743181003,2.887655910956879,5.798772163648509,5.514716681901393,5.353281400140439,6.074457014391866,4.279063208883955,4.6091722425860056,2.6754169260094978,2.665242109107983,4.163175574461459,4.822649147092482
KCNC2,-5.285237406051185e-4,2.7569408606273895,0.3676200257001643,2.870534536968755,0.6485500006001167,0.14161092305212433,5.434574544780139,5.158732897504372,4.965763102641585,4.908569659520701,3.2362556083672076,3.191762149756506,-0.4511424711956967,0.36553036272197537,1.2578889393572366,3.6042874092597392
IYD,1.6663001160759114,1.6790892019933765,2.1844912094818345,5.129166467347904,4.722365489835853,0.19609552687950027,6.513883692582256,6.341933847778636,6.407953884897529,6.44244295993025,5.5591647083318225,4.04718077991069,2.192242031704031,2.18208731629208,2.17417155384784,5.4356652812378226
