geneSymbol,ERR978108,ERR978109,ERR978110,ERR978111,ERR978113,ERR978115,ERR978116,ERR978117,ERR978190,ERR978192,ERR978195,ERR978215,ERR978219,ERR978220,ERR978222,ERR978224,ERR978118,ERR978120,ERR978121,ERR978142,ERR978144,ERR978151,ERR978107,ERR978193,ERR978112,ERR978212,ERR978217,ERR978143,ERR978147,ERR978221,ERR978148,ERR978223,ERR978149,ERR978225,ERR978183,ERR978184,ERR978185,ERR978186,ERR978187,ERR978188,ERR978191,ERR978194,ERR978213,ERR978216
SLC5A1,-2.5829986348664207,-0.6676174767674882,-1.3428652104798662,-1.3313856605369137,1.7936369282254323,2.0051244492275266,2.7542638475849284,1.786652140274626,2.74467591395282,2.1595106104164743,2.199788179888726,6.268850687664029,5.623589763033185,6.3299801798383175,6.008058334728878,5.334953333066539,1.1441418915434232,1.9836071872409433,1.1576789440639608,2.9678726121142023,3.951256512413009,-0.19468468307956488,1.0557243110438261,2.725510514245447,2.0258605205302627,6.444136884190249,6.567006284295074,2.574188402273945,2.0003524171907925,6.069076169943139,1.152555988020231,6.170587221025235,2.792043342724899,5.931967513104569,3.342555815719219,2.435726244479442,4.1019514190558475,3.5810962896474616,2.6455174047986088,3.342423404342043,2.737216799637504,2.930405716771229,6.089600584819854,6.4739904143614915
IQGAP2,-1.0110313659644272,-2.5871249941616927,-2.5986009607151184,-1.0161907504706609,1.3336370779622526,-1.2400508021369205,2.324027934957226,-0.40427131429071944,3.229707138438167,2.0877009975732568,3.454818184118665,5.44354459908355,4.4348193909439875,4.596581568399305,4.994046591595615,5.245637509155063,2.391005770430786,2.3694615926288454,1.3312449561725865,2.714541322884528,2.4166861367826473,1.3703379992853748,2.0513760307467637,3.4966831107348284,-0.41735257787459074,5.588164038990408,5.780316529084842,1.5424929144325965,1.2036188247683905,4.425777277085576,-0.4627542688630673,4.651343712053104,0.7659427129741447,5.7113461398815915,2.099359154434371,2.790422917807445,3.4038914572878434,3.1790760898730874,2.355697490886996,4.261585314682385,3.515413091971957,2.499999981637338,5.947622525767748,5.6931093566661355
HIST1H4H,-0.3165188626053928,0.7781086558861277,-0.5652337787272874,-0.763946426140192,1.4455798240582591,1.34451496623102,1.9276183521054389,1.7126490104750784,3.156891343491047,3.136019055012938,3.1437989028301097,4.8112350169063856,4.245383412353717,4.138721061357852,4.57408380933084,4.1427743136843524,1.1885358509893176,-0.5449247571755075,2.1135166094535793,3.0934639588725967,3.003350904694113,3.4817568488717168,-1.38665059050179,2.8502001837770194,-0.5049379269194942,4.338023583690978,5.183825238797691,3.1902777011233607,3.728837537620423,4.5780529567993,3.3968665328157615,4.213097571173085,2.672967736075712,4.3923561291234865,2.624526035969157,1.7710528975431974,3.99782563925628,2.94343466392544,1.8071808436760066,4.0189506854866135,3.510706940122242,3.1687705422772328,4.726120043049067,4.806599158112115
GPER1,-2.5829986348664207,-0.007950234994194309,-1.1146398951961674,-2.5888719508018623,-1.0872501630132385,0.11814360812670248,-0.3734183233491002,-3.409853684689782e-4,0.5392513083553215,1.0374694695449558,1.3678510056350976,3.333499860103745,3.302764261685391,3.1536050680595995,2.6575200248292172,2.792259806860881,-2.5777258538442647,-2.5727448745145725,-2.56833144760113,1.9172254679143081,0.9948991158847879,0.8873460634558362,-1.084930966721063,2.213677836775357,-2.5412362418039027,2.583516292521346,3.2232655457053805,1.268175083316399,1.6826633958864332,2.9678204150854492,1.4122229874712469,3.1226864841082462,1.2422293419628698,2.270685862935752,0.16674809531500706,1.332639733035347,1.3239576325103428,0.39240959501762424,1.8898582743851573,1.9896860120605073,1.8657152047690724,1.7257993350682403,3.896472776523182,2.7491393945077394
SGK2,-2.5829986348664207,-0.6758214072730693,1.0577436210968727,-2.5888719508018623,-2.573035263050828,1.4143984596159485,-2.5693045091087967,0.48491646179092296,1.8932658398716844,2.376054562245755,2.689452332071175,4.068247984539264,3.4566719816679403,3.4163864465579334,3.450565906540294,3.2963915491641402,1.2067277923797066,-0.9257596307638503,1.6067400310466877,2.5145012506203464,2.2221555763571694,0.2732118333018584,-0.3432349860482461,2.2561401750849557,-2.5412362418039027,4.191753167481847,4.096976593341329,2.6126520331235987,0.38777324929198287,3.991685901519527,1.0861177571339689,3.648800549042477,-0.10318225922205745,3.666270300976916,0.3764487251174712,0.34196543668006374,1.3522890651338189,0.8211092225546781,1.8119625138769784,1.329236155869885,3.3066354347270046,3.5207497184679775,4.314104484383811,4.0433762153163375
RASL11A,-1.1842024145063104,0.462975173541238,1.0207837909457862,-0.024710376276420913,-1.172507064410023,2.5655937474914867,1.4739992555052106,1.98209724097248,2.25008547794591,2.0427024709341923,1.561070619324562,6.00558416127148,4.903596784642168,3.978140281403059,3.644981353796185,4.503213156469263,2.4167437692708984,1.377177288078153,-0.7838652942938674,1.994777258336986,1.9958318071281609,0.4842370077379985,-0.7811245460394095,2.9395666627078327,0.5090027608525688,4.9750878251639055,5.135334090575061,1.093992227684304,1.996426162425419,4.529891315857476,2.331983057545126,4.928219329715696,1.039555355292474,4.147975564773651,2.6179068004016077,0.5264563148035964,2.653682523951569,2.952312551953308,1.473772603366379,3.7101480528642607,2.5777725795526716,1.5593001490342373,4.962770629245436,5.689494717032984
FOXA3,-0.3278885464094128,0.990965623691236,1.0226894086147449,0.14768925939404534,1.0042442670194331,2.1139502637334817,1.4326596297209895,1.7332764253848607,2.8905257108127995,3.5771855034453055,3.0114984797455113,4.473496497245269,3.988419333349433,3.432414371896343,3.8967522093253413,4.335583027806048,1.4203169805699603,1.8617079563014804,1.73772319087496,1.4420220511514827,2.3975205994134092,0.8190933455772477,0.16621277250087896,2.7993464486734885,-1.010463161567882,4.183591709259627,4.047109824157115,1.2730201439509206,2.513624567305305,4.075713736299777,1.5888989340924344,3.765742728499122,2.496938138508068,4.010048144856051,2.455057739264211,3.069955458294757,3.319313913523163,2.6755025041221367,2.8601053513831074,2.9646071156365315,4.044994771373204,2.7278523074904535,4.178645984513899,4.45332860580928
CREB3L1,1.5660881754152756,1.3415004547519274,1.9896067505585604,1.5612323656055282,1.8802887900930019,1.7305737367579621,1.3271981111093445,1.9506619157312122,4.91936790258797,5.053169810028974,5.0521765481717695,6.953867918895618,6.4452396564096714,6.581043166140495,6.408134429398253,6.63503200526223,0.9306789083314932,1.3006072923507024,1.5678804793843444,3.9932046763680575,3.325387892557224,2.687673827060623,2.6056563081137165,5.149755993689065,1.7067063268843636,7.520948356552634,6.944521444530969,3.335322026883843,2.678400292047071,6.484787556139955,3.124996095652499,6.5853244370672,3.0995429038100863,6.333311769901056,7.053809215193251,6.77411253529106,6.644855320387464,6.7148656981134485,6.732034555887596,6.807945771657949,5.4395619205527614,5.782228013523532,7.058371396813747,7.11422774972036
CEACAM5,6.486684691424604,6.1988254671571585,6.409887607040854,6.43199728495151,6.784428814324078,5.905009393688586,6.210185259896353,5.679581799575166,10.223017715242786,10.336724988792612,10.124672908954496,11.964654363143987,11.3296261779544,11.394470185079456,11.398827708354318,11.404597586064389,6.1293245394249665,5.6129739624876365,5.913342273565618,9.11855190217716,9.239716545008388,8.385979539281154,6.226832359494316,10.197030124626476,6.2495094683461945,11.799545264020894,11.768574022804936,9.214681721842865,7.9679230376654075,11.225068812843249,8.259639933068403,11.374795996631367,8.257513926692754,11.295807348527955,11.426253898062177,11.471557376435962,11.44648359516058,11.615080795867303,11.529609918887884,11.543981403303258,10.181906031998366,10.131798395270664,11.817530820255252,11.84706506565441
CAPN9,3.2180990086117234,3.205007471017677,2.4017969684376896,3.422415229542782,3.0000004286924438,3.127571108941419,3.0514325997013723,2.9885061486265303,5.123232733712208,5.347846496647427,5.470902174208477,6.940548265653723,6.4703049873016685,6.4802032731919095,6.506691839464688,6.628177733491221,3.3908553935160346,3.476546339742773,3.4046621642856816,5.133781714604979,5.396863711195095,3.884949209785599,3.0585994635497773,5.557627902195502,3.7576195351512225,6.999793785470004,6.828889832254281,5.277112130364799,4.541909159266233,6.682360172751767,3.9373063129352017,6.433617978404445,4.004525914090287,6.608699403416529,6.5803388844250215,6.816738846050337,6.694502532081148,6.819229398354074,6.850612970556213,6.598022693410393,5.358119450823424,5.024063949168134,6.820192357323162,6.948303767455996
ERN2,4.527830135323729,4.956756813077681,4.67220512308665,5.10501176653666,4.277321661464753,4.549193698492447,4.712763300509686,5.2437656583412435,6.950312303877195,6.639529316919443,6.897201738960089,7.384097075400825,7.346547896743297,7.491669980183945,7.579450975296251,7.5609944022259725,4.214209695670741,4.70805284302003,4.6593204575141245,6.151745076668153,6.677225261431223,5.0234325846234205,4.629538257301463,7.27776059380488,5.093558913063072,7.294270109402054,7.290279957008136,5.877215469754567,5.10025930040211,7.554581374388119,4.93109193596398,7.504641340559141,4.986755930800498,7.7950102694404775,7.513566179657534,7.567407580076728,7.6161387077299745,7.713207984227091,7.792878676717183,7.359869097533372,6.989808852082788,7.3278169490482075,7.351044962785301,7.31390444445706
PIP5K1B,2.8587600205958736,2.856378536978074,1.9768366544932818,2.540281318194599,2.0051269618233536,2.3269342020724033,2.910547047375488,1.5135810725194059,5.013081528605253,5.166603563069423,4.6972845722683605,5.549322967078932,5.010672513600945,5.181552121517546,5.2963120252697236,4.94635230008253,2.69834940903588,2.776716090926992,2.365425547950816,3.704743880247544,4.234230335964528,3.5257116098084773,2.1513158350562716,5.382771521218356,2.189975872112839,5.720301803546097,5.360752619877264,3.671005806755381,3.5170140738413362,4.973571775212436,2.707551376117504,5.376253839370163,2.7553615123987676,5.7922337825444234,6.043784120645361,5.821106430942681,5.704518850530884,5.784403752754901,5.454046892404886,5.90745085577561,5.211471851843265,4.867540384362964,5.6015094196829205,5.53156334000956
SLC40A1,6.431378565691484,6.439819905021998,6.508136052012135,6.426583192691271,6.505786041028497,6.9487511288239014,6.872847662010177,6.940904901733814,9.760788597015814,9.700044099040989,9.751667245428102,10.307956358487,10.032213388299086,9.995229836988207,9.90379021068142,9.956713606454983,6.845230776711056,7.04146059119787,7.104140817597153,8.631312897329979,8.742062682910044,7.201599887719528,6.609033785250302,9.692341042271357,6.5693724032653975,10.511290647451508,10.474557975736515,8.594312338870127,7.192824127807873,9.89025397607072,7.208737173821624,9.937005242934882,7.273640649606774,9.976258350476257,9.870099668869372,9.829056501664438,9.733392058726379,9.744717560763686,9.808168245525506,9.764026200491543,9.724992509630493,9.69555783722175,10.46316384374769,10.435392411906994
CEACAM6,9.529107717398958,9.455863188411103,9.356319233846666,9.443079341750066,9.435955700107861,9.89643793511901,9.90141178320943,9.913161004527655,11.759874499602859,11.724024636284925,11.764199194280609,12.75817118691566,12.600456365536468,12.575445815415176,12.52983446084958,12.578285286228533,9.876339830266199,9.896048156637931,9.895660782174968,11.569668331003454,11.577692737471663,10.597227579548635,9.438696056104474,11.715178522259615,9.484621423908612,12.828778176508571,12.796119106653348,11.567471291938135,10.594968754161384,12.562365204101907,10.574194120482202,12.552493791975325,10.552793498726357,12.578985285482041,12.359495444559345,12.340452386250167,12.340663575155277,12.335908761621328,12.34105406294162,12.34961575350929,11.745279508256218,11.747035880954272,12.80362716582807,12.77639388340985
GALNT4,5.546660168845881,5.477077710895693,4.838717076329305,5.59135037920078,5.8003960286233225,5.3429829116314025,5.766093546559734,5.655168226593145,7.552114937322215,7.284274143087057,7.480911041523534,8.557184022560378,8.368505287651365,8.331823401448712,8.185847866855255,8.367598750943353,6.068085413438905,6.141398541651032,6.233240227934346,6.589193445368868,6.6439339029005735,5.583364514460781,5.8660623546101975,7.224689760687752,5.45429675570195,8.740627107704178,8.680792899015225,6.631422988525289,5.553708914877626,8.230097435674596,5.736689134475746,8.32464150454718,5.7277886314439534,8.384337055725364,8.143945053983158,8.195316170793133,8.097022820593672,8.093464090214272,8.217965620445279,8.276524885085264,7.431799957914435,7.353841869343729,8.741659902285177,8.654359403753128
SLC10A5,-0.27368297055882873,1.100397274530135,-0.2908270274752739,-1.0136951174925217,-2.573035263050828,0.8851853945620062,0.8694328957876769,-1.0019764998292164,2.6440685111823803,2.6231696181836512,2.943915935914206,3.776745779231942,3.478422662488863,2.791175227164438,3.0398857411014526,3.2189536743941907,-2.5777258538442647,-1.0044394140875583,-0.264360825081204,1.1193889863453634,0.879597786316784,-0.25536108578254474,1.1166901110472163,2.624904713896021,-0.23036541117677986,2.857282327854501,3.156088734203499,1.1302511775160513,-0.2563503225906082,3.0438572800594526,0.2138782620035721,2.2820501032776956,-0.27249793676459905,3.281174972312532,3.3595592274399664,3.297297262236926,3.5641988029261134,3.433838155035244,3.608985148191555,3.149198936866863,2.4503393299683327,1.0462718190328733,3.801122593385517,3.7268155583584908
