"geneID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"RBM42",-0.244306886690379,5.48607853088368,-1.70420208965152,0.0951916916542565,0.169005764721132,-5.87994041781345
"GOT1",-0.244223977329421,5.87843839692305,-2.78968421260785,0.00769035922454824,0.0206932238418636,-3.71153275316184
"LSS",0.244222592167477,5.30552413062268,0.613097566464372,0.542876724551304,0.657382874118857,-7.08940379062198
"TEPSIN",0.244169020085592,3.83451119231753,1.57549012883658,0.122099469483858,0.20737216349436,-5.77277569395772
"PXDN",0.244146616744538,2.15653465388213,0.700983484802509,0.486897264225262,0.606748898496096,-6.32321522786787
"SLC16A4",0.244118220261734,6.71097959383756,1.09180319044785,0.28069023431073,0.40130711283278,-6.85777489979988
"RRP36",-0.244026803387928,5.28868821410239,-1.80617925106407,0.0775340611977043,0.143296825697556,-5.68079857896174
"ZHX2",0.243961855013089,5.92245332487257,3.12775468050589,0.00307521235580828,0.00946380499951131,-2.85934392002234
"VDAC2",-0.243941053558953,7.44846942236529,-2.49147161572919,0.0164475639932793,0.0393750494198868,-4.56377728663793
"PGLS",-0.243924101576557,5.09071900608524,-2.64989347244813,0.0110482577090411,0.0282946462122909,-3.93381697601475
"TCEB1",-0.24390529142225,5.95638899668234,-5.29265169148219,3.39298017753296e-06,2.40998861851076e-05,3.71442656423929
"MAPK1IP1L",-0.243744514543745,7.06976439369703,-2.38496253383422,0.0213231407230122,0.048820294650477,-4.76525729012646
"BCCIP",-0.243706515459272,5.20214767129976,-3.60526016045751,0.000772933854993201,0.00285245099056486,-1.46131588115942
"TRPV1",0.243695422600578,2.13869109895968,0.79050493828665,0.433350374072892,0.557108080861233,-6.25375806871153
"UFC1",0.243665246677428,6.12575828042363,4.72650001277755,2.2453392104715e-05,0.00012797521995272,1.84586602218568
"TRAPPC2",0.243639903432136,2.97009980690814,1.06556994774737,0.292262498124208,0.413923887726685,-6.19995627836227
"CHST15",-0.243616593847502,5.74165272536978,-2.29845568323813,0.0262015056519378,0.0580133564776391,-4.80504869809207
"TGDS",0.243602792649198,3.88679069141644,2.23490104383075,0.0303972052899789,0.0656804182702074,-4.6098326232523
"IPO8",0.243595173956015,6.75456733266628,2.41249527983209,0.0199515142498347,0.0461666915124501,-4.67270650481107
"SLC25A40",0.243578627268977,5.79495627354796,1.02424542264661,0.31115587367523,0.434689399641814,-6.82176422412973
"HDHD2",0.243522026216401,3.89591773242867,1.83226963721707,0.0734872699775795,0.137182027394991,-5.37145865307298
"CNPY2",-0.243370460892771,5.61498726467439,-1.38612962141486,0.172490151806584,0.273096799677735,-6.37262553435104
"PWP2",-0.243341469919927,4.41620220983252,-1.06234984777548,0.29370548778501,0.415362344001274,-6.56894800206677
"RBM45",0.243216235043171,3.62653271834928,1.82694578015518,0.0742982268286265,0.138368812705457,-5.31327539570077
"ZNF585A",0.243190126111901,3.53340921306489,1.2169418277135,0.229926087395676,0.342935085024995,-6.18102959312552
"PKD2",0.243052185803138,5.58062436273281,1.61674088804414,0.112875115280767,0.194264499685068,-6.02697907070446
"CCDC51",-0.243042408515303,3.55620943435386,-1.6998556189513,0.0960129130809783,0.170156966296107,-5.51730476749409
"CERS5",-0.242966518793699,5.39218056607019,-2.1800441795658,0.0344874920738509,0.0729589736891312,-4.99958474039328
"UQCR11",0.242953880383058,5.4826013260848,2.45680169870699,0.0179106571085482,0.0422394668203836,-4.42377840748754
"KLRD1",-0.242945976073731,1.18572508232785,-0.537811283388578,0.593338828512363,0.700628860581462,-6.22647142549736
"MPLKIP",-0.242939314152443,5.05532504512398,-3.44330665796476,0.00124748703543437,0.00432343559510387,-1.89459602464476
"ACTR3",0.242583378202475,8.54882419125562,4.94705457605019,1.08158868792077e-05,6.70277325187191e-05,2.37514122603927
"NIPSNAP3A",0.242571741579183,4.19156434151529,1.751388280835,0.0866450353992656,0.156668352121875,-5.57585028530807
"CUX1",-0.242563833639071,7.44564857871391,-2.21189636925921,0.0320570045534717,0.0685981895914763,-5.16035073236733
"ANO7",-0.242495903590814,1.05945919788022,-0.761523752282853,0.450289226266232,0.57322734869032,-6.05880042960993
"ANKRD36",0.242484012675614,2.81917507405399,1.43370045321867,0.15852179856315,0.255169611037447,-5.71362113437742
"ERICH1",-0.242482360623975,3.95139690622599,-1.71379726414601,0.0933993534976112,0.166388584632146,-5.59243233252379
"NAA40",0.242431410902435,5.54643389550637,1.69941403481201,0.0960966728191217,0.170209918382734,-5.89047597184983
"CTC-487M23.8",0.242388359619387,3.16964351298066,0.527942263758696,0.600115127776215,0.707110663425984,-6.67838000062958
"GTF2IRD2",0.242350566650429,4.8159536750192,1.3026188525335,0.199285863167122,0.305826593026446,-6.35386106756682
"EXOC5",0.242294850546118,6.85486586074871,2.28196379537513,0.0272374351764827,0.0598977081256588,-4.96017604031142
"CBFB",-0.242291085161909,5.93779518024088,-1.47098472897148,0.148205336368965,0.242235497394677,-6.29798770134251
"KLHL36",0.242260825752243,6.81553406668982,2.51238415355053,0.015618355000721,0.0377565589801245,-4.4574572902539
"CSPG4",0.242255644426121,1.59245816490713,0.976223646782786,0.334136241549942,0.459878613247475,-5.9756273889225
"BSPRY",0.242189007111768,3.88809157058179,1.16388043903987,0.250563666456614,0.36781162747976,-6.33492836131977
"CUTC",-0.24217492721853,3.75571846976095,-2.21944076126678,0.0315040325005389,0.0676210216879241,-4.61858395260066
"BTD",0.242155250956235,3.08663547953672,0.657785126500839,0.514003769598438,0.6316203085331,-6.57947389309719
"ANKRD40",-0.242069826834976,6.200633441974,-3.81696211638601,0.00040751699968913,0.00163110066774528,-0.978063477247793
"FAM174A",0.242034252196642,3.86903324610261,2.29601021162789,0.0263528610841879,0.058266798365669,-4.47946883023291
"RP11-274B21.3",-0.241728306829404,1.5149923352383,-0.89558062669081,0.375209299257885,0.501974029160681,-6.04192416519656
"ALG3",0.241577208876998,4.9993628658248,1.14882092905369,0.256657433682485,0.37466766774629,-6.56996568132938
"TBKBP1",0.241427048801983,1.87812315928448,0.56588828027993,0.574261282659891,0.68480474078856,-6.3481077445499
"BMS1P1",-0.241305570257259,0.502030404219953,-0.542645389460827,0.590032881620264,0.698451212861041,-6.09307871485604
"VPS13D",0.241210703205494,7.43349812990116,1.2898100619674,0.203660132926537,0.311112298659031,-6.69079065606875
"VGLL1",-0.241201826252109,6.02731306014224,-1.22305596543466,0.227630702607114,0.34027464310227,-6.63630768023422
"HLTF",0.241186159244454,5.4163371235011,0.93456173581572,0.354967477087048,0.481056310646926,-6.85632393418801
"ACAA1",0.241096078696995,6.12343761849914,2.12201702371475,0.0393357196111383,0.0814162412786804,-5.20726454045965
"HMGXB4",-0.241084483764269,5.50130584348593,-2.5122204803727,0.0156246945923016,0.0377574375345808,-4.30862965559187
"LSM14A",-0.241012376242852,6.80165913719455,-3.16796723334891,0.00274773778032185,0.00858189107040806,-2.85317139683419
"MKL1",-0.240905848449299,4.06335567287708,-0.688813520305693,0.49445216310769,0.613742390277875,-6.82191911646814
"MMACHC",-0.240831972790332,2.78222469364908,-1.16859531146916,0.248677438091887,0.365679984607132,-6.04981466826585
"TBC1D15",0.240829219267328,6.19786909726823,1.65605419705901,0.104620084736445,0.18264429272309,-6.04626682713162
"C7orf31",-0.240805971069495,2.46912114376942,-1.29579769528338,0.201606414903612,0.308625906881433,-5.8215353335162
"ZXDC",0.240790202155931,5.05682469151818,1.4466360119824,0.154880670162496,0.250681714893467,-6.20060526030508
"PARD6A",0.240723306681475,1.42118595760046,0.893246974020191,0.376444062575125,0.503184627262281,-6.01666846304194
"GUCD1",0.240694439433454,7.30437422957454,2.40542269342526,0.0202960480319275,0.0468678477579378,-4.73811780750368
"UBLCP1",0.240653078618082,5.04688518942267,2.87761822398831,0.00609158507578212,0.0170445313321923,-3.37371840090681
"STAT5A",0.240628849689487,2.75347791049899,0.61267573722106,0.543153200792361,0.6575731845326,-6.52137424989673
"GAB2",0.240573512124656,3.24932762947688,0.479497377500652,0.633890840865513,0.736952967771397,-6.72684044034606
"C12orf29",-0.240554924485274,4.27183877581909,-1.69967126530693,0.0960478739602862,0.170173967190836,-5.68491899681841
"TCFL5",-0.24052195310172,4.186946592371,-2.61803119734066,0.011981973336134,0.0302505924226552,-3.85058580684894
"RIN2",0.240419798488218,6.76981105585404,3.09220975844644,0.00339496317962755,0.0103047693340797,-3.04498165940138
"ADPRM",-0.240320588501813,1.16393115757218,-0.952413558528254,0.345939741971211,0.471461815078932,-5.91984794061913
"PTPRU",0.240309752339996,7.43735540598519,1.77364519025368,0.0828415235200177,0.151182191103256,-5.97396750571416
"BCKDHA",0.240294399697581,3.70954549071698,0.894826946781164,0.37560779724299,0.502453962096382,-6.56402563088388
"PMF1",-0.240233473184564,4.76848388807953,-2.15593305718564,0.0364340561420049,0.0762598531406947,-4.95074173813099
"WDTC1",0.240229311089657,5.78503849818777,3.71490694960853,0.000555909567920404,0.00213509826755083,-1.22010901707233
"DHRSX",-0.240168186753536,3.62831575492766,-1.12820169588426,0.265172303065647,0.38408037844309,-6.31840046551419
"UBALD1",-0.240141819384135,3.56746966756138,-1.52413731332933,0.134423192056692,0.224056385018911,-5.79129449812739
"CHMP5",0.240138136817498,7.0250343996778,4.45370417456275,5.47159950186698e-05,0.000278786819780609,0.889764974998015
"LCMT2",-0.240081005035161,3.90958671385609,-1.94375718722449,0.0581496211882566,0.112973341533642,-5.18595095593665
"WHAMM",0.239939633598241,4.97787107374193,1.67744275703715,0.100341084806131,0.176294486597646,-5.83991641056213
"GTF2E1",0.23985008340983,4.48711163167608,1.4578866571975,0.151767470970579,0.246622140327191,-6.08668235862419
"MAPRE1",-0.239832489039078,7.63856668060318,-6.69072449146319,2.84119340610931e-08,3.38691696977332e-07,8.30578184840413
"SORBS1",0.239719002470329,2.70950717737168,0.611520160282791,0.543910962493172,0.658256768706419,-6.51078959813903
"TAOK1",0.239602285149536,8.11912150395121,1.93847106547504,0.0588093787225128,0.114044706804431,-5.73134395753718
"CEP170",-0.23954889385027,5.6963585332545,-1.60625804915305,0.115163745892537,0.197611229372366,-6.06451849239353
"ARHGAP18",0.23949429917379,7.56523401695346,1.24995252990151,0.217733430554138,0.328354174541364,-6.75125569400463
"CLPTM1L",-0.23940508222524,6.83891102653536,-3.57218402533529,0.000853003103647055,0.00309550465757731,-1.74827280667308
"PTPRF",0.23932418782211,8.96030130406479,2.35520106235553,0.0229007096526819,0.0518311601596433,-4.94586311027575
"FBXW5",-0.239282211365225,6.1998624800506,-3.82631844490136,0.000396010076805009,0.00159008049904928,-0.950456889152115
"TFCP2L1",0.239234646555843,3.74244107474081,0.931247691744228,0.356660169840867,0.482728995941431,-6.5392042312121
"KIAA1217",0.239231588281289,6.48434375808841,2.30193024536434,0.0259877926131888,0.0576614130746714,-4.8829347080723
"SLC12A4",-0.239231423664481,5.68882296266901,-1.2234970782488,0.227465753888784,0.340108539360865,-6.5909784226743
"LY75-CD302",0.239104056383705,5.57274133694935,1.3069423470496,0.19782549125022,0.304213570334402,-6.46549727758146
"SPAG7",0.239033046806389,5.18001295614231,2.35188356667714,0.0230828981192132,0.0521687534670682,-4.6068902109326
"COMMD7",-0.238858450385222,5.5235746121284,-2.45252277247112,0.0180991728893805,0.0426045358849129,-4.44430376947367
"BABAM1",-0.238801058410283,5.15663582410961,-2.32612399793519,0.0245423694779586,0.0550439085416197,-4.66379864013275
"MED16",0.238795568910922,5.33334545041525,2.42297844916367,0.0194505366184932,0.0452175429613876,-4.47652084058072
"SON",0.238769119622157,8.87354106889523,2.73504163871506,0.00887115862033382,0.0233825532596033,-4.08033916397797
"LENG1",0.238630429908131,2.36476376484534,1.53804208702734,0.130991993563461,0.219495402555084,-5.4590090004236
"COX15",0.238587258928962,6.62944947305035,1.87647822581094,0.0670378755369852,0.126942993449025,-5.72228052031836
"GPBP1",0.238501700371079,6.9624627370002,2.68972228636353,0.00997510319551412,0.0259299329311904,-4.06228973575458
"SIMC1",-0.238440837110828,4.33119407517451,-2.21267071476337,0.0319998550965188,0.0684874947492567,-4.75851599111077
"NDUFA11",-0.238329309504537,3.9005616564121,-1.58050873753281,0.120945667538286,0.205681324385558,-5.79067046644609
"SPIN4",0.238286368428942,5.79445627714867,1.30980816178577,0.196861956334156,0.303174610632346,-6.49241661757254
"UCKL1",-0.238282303886378,4.73131879425421,-2.72933163848431,0.0090037597284759,0.0236777331798172,-3.68907051297087
"OSBPL5",-0.238278739836572,5.1729086538416,-1.49733657622988,0.141238939003465,0.233080218525243,-6.15229748293314
"STAG2",0.238169559720037,7.00965012908501,1.19887324081844,0.23680876245317,0.351045931764225,-6.76443792599681
"NBPF19",-0.238090419009907,5.57136937822947,-1.86325715496089,0.068914205631908,0.129947109394859,-5.6220950587932
"ZNF546",0.238086341865592,1.74037858784171,0.546161233413616,0.587633988487296,0.696545958423499,-6.32849761895539
"KLHL3",-0.238029480109538,2.06390123751917,-0.287640290531296,0.774933416455002,0.846729092705594,-6.51470260216082
"ATN1",-0.237912183408971,7.09530016931909,-3.0066419989114,0.00429750000544074,0.012616055528389,-3.29873003919223
"SCAF1",-0.237798841388126,6.00274983857436,-1.74509846932018,0.0877459517686696,0.158213163034947,-5.88210311226463
"PLSCR1",0.23772175147916,7.58938712349482,2.44281058249843,0.0185337392970422,0.0434897548296053,-4.67958898194278
"CCDC82",0.237696631540278,3.17838688547769,0.957599476922097,0.343345780919137,0.469434893712856,-6.36324334699955
"SF3B5",-0.23766379522622,4.66225485787523,-1.38525276327957,0.172756286212588,0.273346911167326,-6.22554685565603
"PIGY",-0.23761932305622,4.93024236348486,-2.58687876438568,0.0129642405623588,0.0322282399657616,-4.05422852852683
"PYURF",-0.23761932305622,4.93024236348486,-2.58687876438568,0.0129642405623588,0.0322282399657616,-4.05422852852683
"COQ9",0.237551263400916,5.6763767704177,2.11829625732321,0.0396660732430782,0.08201237707945,-5.15629000643949
"RAB35",-0.237514104358223,6.63393196643205,-1.92658772425953,0.0603160104509157,0.116288237421082,-5.63662453572561
"FAM222B",0.237370233552032,5.52338493100547,1.85998539510105,0.0693853557454681,0.130780631742204,-5.61578474059868
"AGO3",-0.237315305284614,4.97382859317519,-1.47449437665044,0.147262153273511,0.241036861238871,-6.15386078831812
