geneSymbol,ERR978118,ERR978120,ERR978121,ERR978193,ERR978107,ERR978112,ERR978184,ERR978185,ERR978186,ERR978187,ERR978191,ERR978194,ERR978116,ERR978117,ERR978119,ERR978195
CDCA7,5.469503257774057,5.620771021742366,5.015345221055341,2.3526953270023085,4.511228191147919,4.630770837127063,1.9544214627424177,2.771764369693505,3.295600383237022,1.5513070803709097,2.8443031069320077,3.955240310306573,5.981647158971857,5.774119897350509,5.574630552675656,3.35527598947379
ECM1,7.800758826472361,7.671575169971792,7.769931986023306,5.465301435175364,5.4747263814787726,5.155243089983836,3.9632712852195513,3.6778225116914727,4.093866507505177,3.864241511211816,5.055826018990715,5.433496884525703,7.696886221464459,7.7361455943666595,7.727076108770667,5.563052847126198
C6orf15,5.9658129810280585,5.8498357126658895,5.875966220561866,2.092745852679972,2.538760718964742,2.4839231295872253,-0.21906338407822915,-0.9677022090552347,-0.9640902176629368,-2.514178130249264,0.38015910770747513,0.745737013100328,5.815888357163793,5.747684084039385,5.8473997960844235,1.2785583029738627
SCARA3,5.67383521514742,5.488424348748657,5.662405072372289,2.628163862929975,3.3575201051507886,3.5938066259391643,1.1749368756718548,0.19175269415999155,0.19506448746540414,-0.24699670103248467,3.167805262169894,2.946010347235804,5.652032489175796,5.895261483138374,5.5875818557018695,2.9492626005453606
CALB2,6.711200062479793,6.611146774137158,6.266989256672693,4.2596447680705,5.505757190826921,5.314538384108568,3.5146206698180142,2.7695655252391616,2.6217490298493784,3.010807792054419,4.236221107896146,4.322326637605465,6.298197035362352,6.412673750670782,6.574972161626334,4.434338503247603
KRT7,9.530595660056814,9.434218191980227,9.363889415229366,7.5099050642623055,7.948239138839226,7.799383766291088,5.432022337759569,5.6075050233452846,5.7530188082690765,5.899832046708012,7.362653798727133,7.31191493921741,9.10446179709005,9.42125942128571,9.281338152822137,7.0215800843177405
ADAMTSL4,6.580285585117212,6.362756637269847,6.789362576903186,4.245546566588647,4.890002208417113,4.624778760813075,3.4934749290339635,3.847228808324543,3.6691684913747147,3.8713823950391713,4.716925886093778,4.446997348084548,6.583745360963046,6.890960881086122,6.652719565123807,3.954310967960346
SIRPG,1.714928647428681,2.3805204951345473,1.2685352062700537,-0.3848563512603977,2.6808894576588203,2.362190116868863,-2.5488313617922063,-0.09355850232595826,-2.5532812326906207,-2.514178130249264,0.2567797421906549,1.2555146627050164,1.4854650765291095,2.0326601301396523,2.2708062473852015,-0.4586827853985787
L1CAM,2.18387841586034,2.204370819287565,1.4498203440205757,-1.4958834777890977,2.7103432596568795,1.2784868008108057,-2.5488313617922063,-0.4936548625955093,-1.4345272952779489,-2.514178130249264,0.11391789278260402,1.4430070497899823,3.362694886817498,1.3595416646838068,2.674143509933256,0.9821338783870921
MYH16,4.27414883689471,3.7082636814363044,3.7461140930084627,0.11141941356176291,2.835150559809995,3.738684049372455,-0.37568974335219063,2.4393720031343484,-0.009656362420893504,0.48669280692120775,-0.25937551202890324,1.2509251117114293,3.763478273063689,2.72661517128246,4.278933046450343,1.4948762339523505
PTRF,3.1163830833921375,3.0982927098436615,3.086691849284494,1.5640132811597527,3.6021027338869325,3.4070722647114002,-0.21121003277057657,1.0736209274042208,-0.04071899998372001,0.7414193877990525,1.277008498399073,1.1989683879909974,3.561523826528598,2.267235831593682,3.324722744310601,0.566717706893098
IL17D,1.8078766617246758,1.3891340933679934,1.4560998876361793,1.0478712942137731,1.9037554371180252,1.85071538149375,-2.5488313617922063,-0.21392106837311373,-0.9509454688277345,-0.9116280447667374,0.6399770362088264,-0.08409253970672122,2.4765026017235745,2.072108314321238,2.271131207617279,-0.8166529435882915
LGALS1,4.329545043310933,5.518112937248728,4.370795862303501,3.2832683914009175,5.714080533840742,5.781756100873744,1.4130999733200473,2.0948416507524135,2.0979673648499357,2.4112507945715604,4.496053932639145,3.103221097138895,4.700623303217016,4.364916054411178,4.3884527781953535,3.2211612846909827
